,unique_id,city,job_qry,job_title,company_name,summary,link,date,period,min_salary,max_salary,min_ago
1875,p_40ee89b43f68aa36,New York,data+scientist,Data Scientist,eLogic LLC,"Design and influence the evolution of the enterprise big data platform and architecture that incorporates machine learning, deep learning, natural language...",https://www.indeed.com/rc/clk?jk=40ee89b43f68aa36&fccid=f8b050bfdee5f26a&vjs=3,5 days ago,year,99000.0,147000.0,7200
1876,p_fceed472900b68da,New York,data+scientist,Data Scientist,Systemax,"Knowledge of algorithms for data mining, machine learning, and/or natural language processing. Experience with causal inference, applied time series modeling or...",https://www.indeed.com/rc/clk?jk=fceed472900b68da&fccid=bdb6ac047482dd2e&vjs=3,2 days ago,year,82000.0,121000.0,2880
1884,p_ba40128ccf567d85,New York,data+scientist,Data Scientist,Macmillan Learning,"Developing high-quality reports (written and visual). Conducting insightful analyses on large, messy, data. Data extractions, transfer, and load processes....",https://www.indeed.com/rc/clk?jk=ba40128ccf567d85&fccid=e5b136febc6dcd74&vjs=3,2 days ago,year,95000.0,140000.0,2880
1885,p_91f91f67544fe27b,New York,data+scientist,Data Scientist,Dow Jones,Develop scalable solutions using state-of-the-art machine learning models. This role will focus on developing scientific approaches to execute large scale data...,https://www.indeed.com/rc/clk?jk=91f91f67544fe27b&fccid=d2621f51dde471d3&vjs=3,30+ days ago,year,103000.0,151000.0,43200
1887,p_69db3174e0fa2860,New York,data+scientist,Statistical Intern,"U.S. District Court, Eastern District of New York","No. Brooklyn, NY, 225 Cadman Plaza East. Performs research as necessary to compile data collections; Prior internships or work experience doing statistical...","https://www.indeed.com/company/U.S.-District-Court,-Eastern-District-of-New-York/jobs/Statistical-Intern-69db3174e0fa2860?fccid=2e4b3d87da00a1e1&vjs=3",14 days ago,hour,45760.0,45760.0,20160
1888,p_298d10259c42fc82,New York,data+scientist,Quantitative Research Analyst (Part-time),ACLU,Building structured datasets from unstructured and semi-structured sources; Experience with dataset creation or management is a plus;...,https://www.indeed.com/rc/clk?jk=298d10259c42fc82&fccid=b386980fa584d9b2&vjs=3,8 days ago,hour,41600.0,41600.0,11520
1889,p_a8afbbf13db84e7e,New York,data+scientist,Data Scientist,The New York Times,"Make an impact by supporting our original, independent and deeply reported journalism. 2+ years experience with open source machine learning or statistical...",https://www.indeed.com/rc/clk?jk=a8afbbf13db84e7e&fccid=1b50fcfb150b1b48&vjs=3,30+ days ago,year,93000.0,138000.0,43200
1929,p_4d1d4fb63f6edb0d,New York,data+scientist,"Specialist, Data Management Quant Analysis",BNY Mellon,Provides analytical project management support for assigned area. Applies techniques such as SQL and querying and macro development to extract data for...,https://www.indeed.com/company/BNY-Mellon/jobs/Specialist-4d1d4fb63f6edb0d?fccid=b4048be2884af072&vjs=3,30+ days ago,year,110000.0,110000.0,43200
1940,p_ab094db57069755a,New York,data+scientist,Data Entry Analysis Associate,Cisive,"Review pre-insurance inspection reports for accuracy , underwriter alerts, vehicle alerts and compliance to client criteria *Enter alphabetic, numeric or...",https://www.indeed.com/rc/clk?jk=ab094db57069755a&fccid=ceb736c32d3c5070&vjs=3,6 hours ago,hour,24960.0,24960.0,360
1982,p_4dae909b50998c4a,New York,data+scientist,Senior Data Engineer,Oskiya Group,"Collaborate with Data Scientists to implement advanced analytics algorithms that exploit our rich data sets for statistical analysis, prediction, clustering and...",https://www.indeed.com/company/Oskiya-Group/jobs/Senior-Data-Engineer-4dae909b50998c4a?fccid=fc7ec3cdcd4aae83&vjs=3,1 day ago,year,150000.0,170000.0,1440
1991,p_eeeae2bb28dcbe44,New York,data+scientist,Senior Data Scientist,Amplicare,"Experience with data visualization tools, such as D3.js, GGplot, Neo4j. Excellent understanding of machine learning techniques and algorithms, such as k-NN,...",https://www.indeed.com/rc/clk?jk=eeeae2bb28dcbe44&fccid=35fc53060e66828b&vjs=3,30+ days ago,year,125000.0,150000.0,43200
1993,p_4d1d4fb63f6edb0d,New York,data+scientist,"Specialist, Data Management Quant Analysis",BNY Mellon,Provides analytical project management support for assigned area. Applies techniques such as SQL and querying and macro development to extract data for...,https://www.indeed.com/company/BNY-Mellon/jobs/Specialist-4d1d4fb63f6edb0d?fccid=b4048be2884af072&vjs=3,30+ days ago,year,110000.0,110000.0,43200
2011,p_f655e56b609cf1f1,New York,data+scientist,Data Scientist,Telaria,"Believing we're just scratching the surface of the power of our data, we're actively searching for passionate and analytical data scientists to help us extract...",https://www.indeed.com/rc/clk?jk=f655e56b609cf1f1&fccid=d3221e8ca9e612d3&vjs=3,4 months ago,year,80000.0,118000.0,172800
2012,p_80bc546a2ee62272,New York,data+scientist,CIB - Data Scientist - VP,JP Morgan Chase,The Data Analytics team at JPMorgan Corporate Investment Bank combines cutting edge machine learning techniques with the company’s unique data assets to...,https://www.indeed.com/rc/clk?jk=80bc546a2ee62272&fccid=c46d0116f6e69eae&vjs=3,30+ days ago,year,146000.0,215000.0,43200
2015,p_69db3174e0fa2860,New York,data+scientist,Statistical Intern,"U.S. District Court, Eastern District of New York",Applicants selected for the position are subject to a background check. Performs research as necessary to compile data collections;...,"https://www.indeed.com/company/U.S.-District-Court,-Eastern-District-of-New-York/jobs/Statistical-Intern-69db3174e0fa2860?fccid=2e4b3d87da00a1e1&vjs=3",14 days ago,hour,45760.0,45760.0,20160
2017,p_3c65dd07a4c8fa46,New York,data+scientist,"Data Scientist, Redtech",WeWork,We are seeking Data Scientists to join the Data & Analytics organization and provide insights and recommendations to drive the strategic direction for WeWork’s...,https://www.indeed.com/rc/clk?jk=3c65dd07a4c8fa46&fccid=e76dadb9a0d8a2cf&vjs=3,6 months ago,year,105000.0,155000.0,259200
2018,p_c680e1534966edbf,New York,data+scientist,Data Scientist,Bunge,"Work in a cross-disciplinary project team of database specialists, data scientists, and business subject-matter experts....",https://www.indeed.com/rc/clk?jk=c680e1534966edbf&fccid=894ee0a88fc215e2&vjs=3,4 months ago,year,95000.0,140000.0,172800
2049,p_7ba056b7c3fbf8e7,New York,data+scientist,Data Scientist,7Park Data,"You will be joining other extremely passionate data scientists, product managers, and engineers that share a common interest in tackling some of the most...",https://www.indeed.com/rc/clk?jk=7ba056b7c3fbf8e7&fccid=30483f79c3e7ba64&vjs=3,16 days ago,year,131000.0,194000.0,23040
2050,p_5995adf185cbb7c4,New York,data+scientist,"Content Analytics, Data Scientist",ION Media Networks,"Apply your proficiency in quantitative analysis, data mining, and visualization to see beyond the data to identify and quantify high-impact opportunities....",https://www.indeed.com/rc/clk?jk=5995adf185cbb7c4&fccid=92b8a1a683633230&vjs=3,30+ days ago,year,112000.0,166000.0,43200
2052,p_528ba3ffd7af19ff,New York,data+scientist,Data Scientist - Algorithms,Quartet Health,"5+ years experience as a data scientist, software engineer with predictive modeling, or similar experience of solving real problems with data mining and machine...",https://www.indeed.com/rc/clk?jk=528ba3ffd7af19ff&fccid=cbfe4b98d5d8dd69&vjs=3,30+ days ago,year,107000.0,157000.0,43200
2053,p_32e025f0da8b4628,New York,data+scientist,Data Scientist,"Two Sigma Investments, LLC.","Identifying timely and unique data sets, diving deep into a diverse set of data domains, visualizing and exploring underlying data drivers, and developing data...",https://www.indeed.com/rc/clk?jk=32e025f0da8b4628&fccid=facc18fe475dac15&vjs=3,30+ days ago,year,104000.0,154000.0,43200
2056,p_b47eb28b423bf0be,New York,data+scientist,Data Scientist,CDPHP,"The candidate will be responsible for designing and implementing data analysis strategies for large claims and clinical data sets using predictive modeling,...",https://www.indeed.com/rc/clk?jk=b47eb28b423bf0be&fccid=aa78349c929d97f5&vjs=3,30+ days ago,year,90000.0,133000.0,43200
2083,p_fbbeed55473dfd05,New York,data+scientist,Data Scientist,Disney Streaming Services,"SQL). 3+ years of experience as a Data Scientist in technology sector. Experience with deep learning, NLP, Neural Networks, and/or Bayesian modeling....",https://www.indeed.com/rc/clk?jk=fbbeed55473dfd05&fccid=4b5d257051285786&vjs=3,30+ days ago,year,98000.0,145000.0,43200
2084,p_18c4f3edfef0463f,New York,data+scientist,Data Scientist,Naval Nuclear Laboratory,"Experience with data visualization packages, such as Tableau and Rstudio. The Naval Nuclear Laboratory is seeking a Data Scientist to join a team dedicated to...",https://www.indeed.com/rc/clk?jk=18c4f3edfef0463f&fccid=b5ff6a9d6acf7028&vjs=3,5 months ago,year,75000.0,111000.0,216000
2090,p_674584b801fc6bb4,New York,data+scientist,Data Scientist,Karpe Diem,"Undergraduate degree in Analytics, Applied Mathematics, Economics, Statistics or related analytical field of study or equivalent combination of training and...",https://www.indeed.com/rc/clk?jk=674584b801fc6bb4&fccid=8628e9afb57b03ef&vjs=3,29 days ago,year,84000.0,124000.0,41760
2091,p_2cb37286ba82fea0,New York,data+scientist,Data Scientist,WebMD,"In computer science, data science, statistics, highly preferred. Bachelor’s degree in computer science, data science, statistics or at least 4 years additional...",https://www.indeed.com/rc/clk?jk=2cb37286ba82fea0&fccid=2f7cb114b730b276&vjs=3,30+ days ago,year,111000.0,164000.0,43200
2092,pj_7314961a8538ca08,New York,data+scientist,Data Scientist II,Delaware North,"Statistical analysis, using SAS, R, python or equivalent. Masters in Business, Mathematics, Computer Science or Analytics....",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BQQMNNyqNjCM2Ss8_0wIju34F4ebM12AszmRjXLbmcorpFw7ICmljTQONIfsIOl7Ycm4Qu0VNiO-94q1yeHCQs7yIfF20ngDQeuv2WkFAMoBhw4gUkpwy2pvLZIYUcImJYM0U-OGwh6ncCGpdTWHFG44CLDI66JBd7XrIaT5_bts4kf9REWRSa7gENJicC6FR2fNONzxSELA6yW9Ez5FN9XsyqbdPJwtTjJxipvWw1e1d8LHaZdnJJ1t1zN8sPjf0S7Tjvnba425mpn4lLa-2bYWkQ2R9BLdPIDx-0jQ-6zcoZSCz_J5jOLdB6BDXymvDbCJzTgTI2kRRJQ07gbHgh9pH9zqnA0FDlErG6rEKSe_ehh55CkrIhwGGkoXUUWnxohjqTa5aytmyXqJL36HL2Za2IQCcv3WEKmTA7G85DcQ==&p=10&fvj=0&vjs=3,2 hours ago,year,93000.0,137000.0,120
2103,p_15ebd6d2b361ddf2,New York,data+scientist,Data Scientist,Plantek Consulting,Experience in using machine learning libraries in python. Background in Big Data development. Good understanding of Data Science models....,https://www.indeed.com/company/Plantek-Consulting-LLC/jobs/Data-Scientist-15ebd6d2b361ddf2?fccid=d4db328050fd1e6a&vjs=3,16 days ago,year,114000.0,169000.0,23040
2104,p_8771f8d3400ba5af,New York,data+scientist,Data Scientist,Attune,"From identifying exactly when every small business in the country needs to change insurance, to how competitive Attune’s product is based on how a user...",https://www.indeed.com/rc/clk?jk=8771f8d3400ba5af&fccid=ac65bbf8228e3fc4&vjs=3,7 days ago,year,106000.0,156000.0,10080
2106,p_fade16962366143f,New York,data+scientist,Data Scientist,viagogo,"We'll teach you how to use tools like Excel, SQL and R to not only analyze data to ﬁnd the insights you're looking for, but to visualize and present it most...",https://www.indeed.com/rc/clk?jk=fade16962366143f&fccid=f0d24997b1d9e206&vjs=3,30+ days ago,year,92000.0,135000.0,43200
2107,p_72ddc16b3e24d018,New York,data+scientist,Policy and Data Research Analyst,NYC Campaign Finance,"Policy and Data Research Analyst. Ability to manage multiple projects in a deadline-driven environment. Proficiency in Word, PowerPoint, or other visualization...",https://www.indeed.com/rc/clk?jk=72ddc16b3e24d018&fccid=5dc7c51427629b1b&vjs=3,30+ days ago,year,55000.0,65000.0,43200
2109,p_1a019872d8b54ec4,New York,data+scientist,Data Scientist,Reonomy,Creating data systems that ensure quality and consistency on our data platform. We are creating a best-in-class data infrastructure which intelligently links...,https://www.indeed.com/rc/clk?jk=1a019872d8b54ec4&fccid=ca94b6e9b2058331&vjs=3,30+ days ago,year,98000.0,144000.0,43200
2123,p_faffd8371542510e,New York,data+scientist,"CIMD - Marcus by Goldman Sachs - Decision and Data Scientist - Analyst/Associate - New York, NY",Goldman Sachs,"Leverage methods from diverse disciplines such as machine learning, deep learning, artificial intelligence, statistical modelling, information theory,...",https://www.indeed.com/rc/clk?jk=faffd8371542510e&fccid=16a97ed26c75bf2d&vjs=3,5 months ago,year,134000.0,197000.0,216000
2125,p_fe404fc13a43006f,New York,data+scientist,Data Scientist,Noom US,"We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial...",https://www.indeed.com/rc/clk?jk=fe404fc13a43006f&fccid=7430d21b6282144d&vjs=3,26 days ago,year,98000.0,145000.0,37440
2126,p_579219a3330b7681,New York,data+scientist,Data Scientists,Coriolis People,"Opportunities to specialize in analytics, machine learning, or data engineering in HealthTech or Transportation....",https://www.indeed.com/rc/clk?jk=579219a3330b7681&fccid=8e592aa78be8a253&vjs=3,30 days ago,year,112000.0,165000.0,43200
2129,p_761615043fb86f28,New York,data+scientist,Data Science Consultant,Accenture,"Use statistics, data mining, machine learning and deep learning techniques to deliver data driven insights for clients....",https://www.indeed.com/rc/clk?jk=761615043fb86f28&fccid=a4e4e2eaf26690c9&vjs=3,30+ days ago,year,84000.0,125000.0,43200
2138,p_5618cb33ca51673c,New York,data+scientist,Global Data Scientist,Innovations for Poverty,"Demonstrated statistical programming and data management skills (Stata preferred, Python or R can substitute)....",https://www.indeed.com/rc/clk?jk=5618cb33ca51673c&fccid=f7f543c96e5aa504&vjs=3,18 days ago,year,90000.0,132000.0,25920
2141,p_9bb37549ec620448,New York,data+scientist,Data Scientist,Legends,"The Data Scientist is responsible for the design and supervision of all historical and predictive Analytical Data Models, Analytics, and Data Science....",https://www.indeed.com/rc/clk?jk=9bb37549ec620448&fccid=c8b95085141fd14a&vjs=3,28 days ago,year,103000.0,152000.0,40320
2143,p_a2a8e4bd3baaf14d,New York,data+scientist,UX Data Scientist,Bloomberg,"Work with UX designers, UX researchers, data scientists, machine learning experts, technologists, and product managers to understand the problems that need to...",https://www.indeed.com/rc/clk?jk=a2a8e4bd3baaf14d&fccid=f770da67b3b51c62&vjs=3,30+ days ago,year,98000.0,145000.0,43200
2146,p_a1081afa9a92d43b,New York,data+scientist,Data Scientist,TripleLift,"As a senior data scientist, you will responsible for exploring and leveraging our data in order to turn into actionable insights that help push the business...",https://www.indeed.com/rc/clk?jk=a1081afa9a92d43b&fccid=0cd4689d9718cc15&vjs=3,28 days ago,year,97000.0,143000.0,40320
2147,p_31b37ee2059aa479,New York,data+scientist,Data Scientist - Natural Language Processing,7Park Data,"You will be joining other extremely passionate data scientists, product managers, and engineers that share a common interest in tackling some of the most...",https://www.indeed.com/rc/clk?jk=31b37ee2059aa479&fccid=30483f79c3e7ba64&vjs=3,16 days ago,year,120000.0,178000.0,23040
2157,p_5d6dc74808f153fe,New York,data+scientist,Data Scientist,Atlantic Media,"Work with fellow data scientists, engineers, and product managers to understand and meet emerging data needs....",https://www.indeed.com/rc/clk?jk=5d6dc74808f153fe&fccid=b2a2b698f491af18&vjs=3,30+ days ago,year,118000.0,174000.0,43200
2158,p_57743a32fba78e8a,New York,data+scientist,Back End Data Engineer,Gartner,"In this role, you will work on essential tools to automate and manage data pipelines that powers Gartner for Marketers analytics and machine learning teams....",https://www.indeed.com/rc/clk?jk=57743a32fba78e8a&fccid=be293f1def77a963&vjs=3,27 days ago,year,100000.0,151000.0,38880
2161,p_99afae1b0efc709e,New York,data+scientist,"Data Scientist, Member Experience",WeWork,"Data mining, statistical analysis, research methods, machine learning, hypothesis testing, network modeling, data visualization, quantitative behavioral science...",https://www.indeed.com/rc/clk?jk=99afae1b0efc709e&fccid=e76dadb9a0d8a2cf&vjs=3,12 days ago,year,128000.0,188000.0,17280
2164,p_11ba0d53df399b9c,New York,data+scientist,Data Scientist,Advance Local,"The Data Scientist will primarily focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems...",https://www.indeed.com/rc/clk?jk=11ba0d53df399b9c&fccid=31a0500c8ccc54ba&vjs=3,30+ days ago,year,105000.0,154000.0,43200
2166,p_f655e56b609cf1f1,New York,data+scientist,Data Scientist,Telaria,"Believing we're just scratching the surface of the power of our data, we're actively searching for passionate and analytical data scientists to help us extract...",https://www.indeed.com/rc/clk?jk=f655e56b609cf1f1&fccid=d3221e8ca9e612d3&vjs=3,30+ days ago,year,80000.0,118000.0,43200
2193,p_55ed4e354377f6ce,New York,data+scientist,Sr. Data Scientist,MetroPlus Health Plan,"MetroPlus Health Plan provides the highest quality healthcare services to residents of Bronx, Brooklyn, Manhattan, Queens and Staten Island through a...",https://www.indeed.com/rc/clk?jk=55ed4e354377f6ce&fccid=39db89979407b486&vjs=3,8 days ago,year,135000.0,145000.0,11520
2210,p_528ba3ffd7af19ff,New York,data+scientist,Data Scientist - Algorithms,Quartet Health,"5+ years experience as a data scientist, software engineer with predictive modeling, or similar experience of solving real problems with data mining and machine...",https://www.indeed.com/rc/clk?jk=528ba3ffd7af19ff&fccid=cbfe4b98d5d8dd69&vjs=3,30+ days ago,year,107000.0,157000.0,43200
2211,p_8d4a5fd0ca2df44c,New York,data+scientist,Data Scientist – NY/NJ,QuaEra,"Experience with R, Python, SAS and data visualization software such as Tableau. Experience with machine and statistical learning areas such as classification,...",https://www.indeed.com/rc/clk?jk=8d4a5fd0ca2df44c&fccid=0773ac3d4e33a966&vjs=3,30+ days ago,year,126000.0,185000.0,43200
2212,p_ea1719ec254f9f9b,New York,data+scientist,Product Data Scientist,Invitae,"As a Data Scientist (Experience) at Invitae, you'll turn data into insights and get a deep understanding of customers and patients to impact our strategy and...",https://www.indeed.com/rc/clk?jk=ea1719ec254f9f9b&fccid=03925754e1730576&vjs=3,30+ days ago,year,105000.0,155000.0,43200
2213,p_6ddd540d038bd0bd,New York,data+scientist,Data Scientist,VISITING NURSE SERVICE OF NEW YORK,What partnerships can we develop in order to ensure that our patients and members continue receiving optimal care?” Analysts in this functional area serve as...,https://www.indeed.com/rc/clk?jk=6ddd540d038bd0bd&fccid=bf8d0f5b45d49fcf&vjs=3,30+ days ago,year,130000.0,191000.0,43200
2286,p_cb1be513d3b12bce,New York,data+scientist,Data Scientist,Fraank Systems,"Python R Machine learning Statistics(Linear models) Restful services SQL Background in Banking/Financial sector,AWS, RESTful API design....",https://www.indeed.com/rc/clk?jk=cb1be513d3b12bce&fccid=35b6f6b34775cba2&vjs=3,30+ days ago,year,95000.0,140000.0,43200
2289,p_579219a3330b7681,New York,data+scientist,Data Scientists,Coriolis People,"Opportunities to specialize in analytics, machine learning, or data engineering in HealthTech or Transportation....",https://www.indeed.com/rc/clk?jk=579219a3330b7681&fccid=8e592aa78be8a253&vjs=3,30 days ago,year,112000.0,165000.0,43200
